customer_id,age,gender,region,tenure_months,monthly_charges,total_charges,contract,support_calls,satisfaction,signup_date,churn
CUST-001613,61,Male,South,50,45.22,2178.31,Month-to-month,5,1,2021-04-27,1
CUST-001614,52,Female,West,5,94.2,489.86,Month-to-month,1,4,2024-05-20,0
CUST-001615,61,Male,South,13,67.83,938.19,Two year,1,5,2023-09-23,1
CUST-001616,22,Female,West,57,78.5,4226.12,Two year,1,2,2022-01-02,0
CUST-001617,58,Male,East,37,81.51,3032.9,Month-to-month,0,5,2024-05-16,0
CUST-001618,20,Male,North,9,94.86,775.3,One year,5,4,2023-09-20,1
CUST-001619,82,Male,East,71,72.07,4824.54,Two year,2,5,2024-02-18,0
CUST-001620,77,Male,North,19,105.25,2104.44,Two year,3,4,2021-09-07,0
CUST-001621,52,Male,Central,1,77.74,,Month-to-month,0,1,2021-01-13,1
CUST-001622,43,Female,West,66,85.6,5961.91,Month-to-month,0,4,2021-03-28,0
CUST-001623,67,Male,Central,2,49.17,,Two year,3,1,2023-01-26,1
CUST-001624,60,Male,Central,40,123.97,5009.41,Month-to-month,1,2,2024-01-07,0
CUST-001625,65,Female,South,71,81.75,5714.53,Month-to-month,2,5,2024-07-02,0
CUST-001626,52,Male,West,42,87.82,4051.0,One year,2,5,2024-09-07,0
CUST-001627,33,Male,North,42,29.8,1290.17,Month-to-month,2,3,2023-04-19,0
CUST-001628,22,Female,Central,28,49.43,1504.51,Two year,0,2,2023-06-03,0
CUST-001629,36,Female,West,10,100.95,937.9,Month-to-month,2,2,2022-02-11,0
CUST-001630,53,Male,West,41,77.17,3132.88,One year,4,2,2021-01-02,0
CUST-001631,46,Male,Central,64,22.16,1495.28,Two year,1,3,2021-09-30,0
CUST-001632,51,Male,Central,7,95.96,653.97,Two year,3,3,2021-03-19,1
CUST-001633,36,Female,Central,63,56.41,3648.01,Two year,1,1,2023-08-17,0
CUST-001634,80,Male,North,30,105.28,3165.79,Two year,2,4,2022-12-06,1
CUST-001635,42,Female,North,39,67.8,2904.35,Month-to-month,1,4,2023-12-16,1
CUST-001636,74,Male,Central,12,75.12,842.64,Two year,1,4,2021-07-27,0
CUST-001637,44,Male,South,45,99.47,4865.89,Two year,2,5,2024-07-01,0
CUST-001638,47,Female,East,13,47.56,606.11,Month-to-month,2,4,2023-10-05,1
CUST-001639,58,Male,North,20,45.18,897.82,Month-to-month,2,4,2024-06-22,1
CUST-001640,35,Male,West,52,65.09,3404.04,Month-to-month,3,2,2023-06-27,0
CUST-001641,32,Female,Central,4,90.68,345.7,One year,2,3,2022-04-20,1
CUST-001642,43,Female,Central,32,36.73,1284.35,One year,2,3,2023-05-27,0
CUST-001643,71,Male,East,43,28.3,1317.05,Month-to-month,2,5,2023-04-26,0
CUST-001644,27,Female,West,10,90.59,991.58,Month-to-month,1,3,2021-09-11,1
CUST-001645,47,Female,East,21,54.93,1268.17,One year,0,4,2021-05-23,0
CUST-001646,63,Female,East,25,60.19,,Month-to-month,4,3,2023-06-30,1
CUST-001647,65,Male,East,48,23.58,1120.9,Two year,6,1,2021-05-13,1
CUST-001648,47,Female,Central,70,53.03,3972.49,Month-to-month,4,5,2021-05-21,0
CUST-001649,23,Male,South,60,69.81,3789.68,Month-to-month,0,4,2021-04-11,0
CUST-001650,19,Female,East,14,93.26,1392.96,Month-to-month,6,2,2023-05-22,1
CUST-001651,49,Female,West,2,50.72,101.38,Two year,3,1,2024-07-22,1
CUST-001652,72,Male,East,4,111.43,461.16,Two year,1,5,2022-11-27,0
CUST-001653,19,Female,North,43,52.89,2216.98,Month-to-month,3,2,2021-08-02,1
CUST-001654,77,Male,South,12,52.92,618.35,Month-to-month,2,1,2022-12-19,1
CUST-001655,63,Male,West,17,108.43,1670.67,Month-to-month,0,4,2022-11-07,0
CUST-001656,18,Female,West,61,75.29,4522.69,Month-to-month,2,1,2023-04-11,0
CUST-001657,41,Female,West,63,56.2,3475.7,One year,1,2,2022-08-30,0
CUST-001658,32,Female,Central,60,66.12,3748.84,Month-to-month,3,5,2023-01-15,0
CUST-001659,81,Female,West,19,103.83,1873.08,Month-to-month,3,1,2022-03-31,1
CUST-001660,55,Female,East,44,106.66,4772.01,Month-to-month,3,4,2024-06-22,0
CUST-001661,39,Male,South,44,49.58,2102.01,Month-to-month,5,4,2023-01-23,0
CUST-001662,36,Female,South,14,68.94,1028.91,Month-to-month,2,2,2022-03-12,1
CUST-001663,55,Male,Central,40,72.25,2665.38,Month-to-month,4,2,2021-01-04,1
CUST-001664,18,Male,East,38,45.34,,Month-to-month,2,3,2023-08-09,0
CUST-001665,35,Male,West,29,68.61,1854.41,Month-to-month,1,3,2022-06-17,0
CUST-001666,29,Male,North,54,70.13,3808.41,Month-to-month,2,5,2021-12-15,0
CUST-001667,59,Male,North,49,98.51,4877.72,Two year,1,2,2022-11-03,0
CUST-001668,62,Female,South,38,100.19,3915.57,Month-to-month,3,3,2022-11-11,1
CUST-001669,49,Female,North,52,61.77,3165.42,Month-to-month,5,4,2024-01-30,0
CUST-001670,27,Male,West,55,64.65,3562.49,Month-to-month,6,1,2023-01-30,1
CUST-001671,42,Male,West,41,86.61,3324.42,One year,3,5,2023-09-09,0
CUST-001672,74,Female,East,20,55.37,1099.21,Two year,4,5,2023-06-25,0
CUST-001673,31,Male,South,54,84.72,4458.71,One year,1,1,2024-04-04,1
CUST-001674,28,Female,East,51,67.8,3572.69,One year,2,2,2021-01-09,0
CUST-001675,25,Female,North,70,45.77,3162.14,Two year,4,4,2022-06-11,0
CUST-001676,72,Male,East,11,46.08,535.2,Month-to-month,0,5,2023-09-29,0
CUST-001677,26,Female,North,30,106.18,3138.25,Two year,2,1,2021-07-17,0
CUST-001678,56,Female,North,66,66.09,4131.43,One year,3,5,2022-09-11,0
CUST-001679,84,Female,North,37,111.01,3921.46,Month-to-month,2,2,2022-07-16,1
CUST-001680,61,Male,North,67,57.16,3481.43,Month-to-month,2,2,2024-02-02,0
CUST-001681,45,Female,East,1,77.28,77.9,Month-to-month,6,2,2024-09-10,1
CUST-001682,31,Female,East,3,129.82,415.23,Month-to-month,3,4,2021-05-29,1
CUST-001683,18,Male,West,57,43.57,2617.16,Two year,2,2,2021-10-28,0
CUST-001684,28,Female,East,26,22.55,579.01,Month-to-month,1,3,2023-12-20,1
CUST-001685,81,Female,North,37,102.16,3550.19,One year,2,1,2021-09-02,1
CUST-001686,27,Male,North,31,49.33,1640.4,Two year,2,1,2022-11-27,0
CUST-001687,19,Male,West,29,69.48,1836.31,Month-to-month,1,4,2024-08-15,0
CUST-001688,72,Female,Central,67,55.35,3633.7,Month-to-month,3,2,2024-09-27,0
CUST-001689,46,Male,South,7,76.7,575.19,One year,1,4,2024-08-22,0
CUST-001690,41,Female,South,55,46.24,2488.87,Two year,4,4,2021-07-08,0
CUST-001691,66,Male,South,64,65.5,3871.63,Month-to-month,1,5,2021-07-28,0
CUST-001692,53,Female,South,47,81.25,3639.99,Month-to-month,1,1,2021-09-04,1
CUST-001693,79,Female,South,29,44.79,1324.9,One year,3,5,2023-12-14,0
CUST-001694,49,Female,East,12,52.5,586.16,Two year,0,5,2021-09-08,0
CUST-001695,65,Female,West,49,61.32,3097.79,Month-to-month,2,3,2022-08-25,0
CUST-001696,76,Male,West,34,34.28,,Month-to-month,2,1,2024-02-20,1
CUST-001697,49,Male,Central,11,59.44,632.18,Two year,2,1,2022-11-21,0
CUST-001698,37,Female,South,26,72.97,1798.92,Month-to-month,4,3,2024-08-09,1
CUST-001699,83,Female,East,69,60.01,4408.45,Month-to-month,3,1,2022-11-30,0
CUST-001700,33,Male,South,19,63.22,1176.36,One year,2,1,2022-06-16,0
CUST-001701,20,Female,North,13,69.5,946.59,Month-to-month,1,3,2024-09-17,1
CUST-001702,56,Female,South,49,53.61,2595.55,Month-to-month,0,3,2023-02-05,0
CUST-001703,84,Male,South,15,87.28,1202.33,One year,2,5,2021-09-16,0
CUST-001704,23,Male,East,66,105.9,6906.23,One year,1,5,2023-06-08,0
CUST-001705,74,Female,North,61,58.39,3567.27,Month-to-month,1,2,2023-12-19,0
CUST-001706,73,Female,West,70,82.13,5700.63,Month-to-month,0,2,2024-03-19,0
CUST-001707,80,Male,Central,65,64.01,4423.8,One year,3,1,2021-01-08,0
CUST-001708,46,Female,Central,18,79.14,1541.57,One year,1,2,2021-06-01,1
CUST-001709,35,Female,North,16,109.14,1846.4,Two year,2,3,2023-05-31,1
CUST-001710,52,Male,North,25,82.72,2102.24,One year,1,5,2023-11-05,0
CUST-001711,27,Male,Central,34,25.66,879.67,One year,5,5,2023-07-03,0
CUST-001712,74,Female,Central,63,81.35,5273.28,Two year,0,5,2022-06-20,0
CUST-001713,62,Male,East,53,100.82,5116.72,Two year,2,3,2023-11-22,0
CUST-001714,50,Male,South,46,64.46,3150.1,Month-to-month,0,4,2023-03-22,0
CUST-001715,52,Male,East,63,94.89,6404.72,Two year,1,4,2024-07-20,0
CUST-001716,65,Female,East,46,52.75,2313.53,Two year,2,2,2022-05-30,0
CUST-001717,53,Male,Central,27,32.86,958.7,Month-to-month,1,3,2023-11-22,1
CUST-001718,74,Female,East,30,73.53,2359.75,Month-to-month,1,3,2021-07-21,0
CUST-001719,79,Female,North,37,26.09,950.75,One year,0,2,2023-10-23,0
CUST-001720,81,Male,West,7,64.01,484.72,Month-to-month,3,3,2023-10-22,1
CUST-001721,59,Male,West,53,102.17,5003.94,One year,3,3,2021-12-22,0
CUST-001722,67,Male,South,47,22.26,947.45,Month-to-month,2,1,2021-03-28,0
CUST-001723,38,Male,North,52,38.01,1916.38,Month-to-month,2,4,2024-10-21,0
CUST-001724,20,Female,North,38,44.2,1701.58,Month-to-month,3,5,2021-04-18,0
CUST-001725,44,Female,Central,56,68.42,3717.68,Two year,1,4,2022-10-18,0
CUST-001726,76,Female,East,68,60.86,4504.38,Month-to-month,3,5,2021-01-02,0
CUST-001727,26,Female,East,41,104.98,4093.03,One year,1,3,2022-08-08,0
CUST-001728,54,Female,Central,32,93.86,2872.09,Month-to-month,1,1,2024-02-24,1
CUST-001729,30,Female,North,8,82.38,676.81,Month-to-month,3,2,2022-12-04,1
CUST-001730,46,Female,South,56,73.64,3714.64,Month-to-month,1,5,2021-12-02,0
CUST-001731,27,Male,Central,65,79.83,,Month-to-month,4,1,2022-07-06,0
CUST-001732,67,Female,East,50,48.45,2363.13,One year,2,3,2021-05-10,1
CUST-001733,72,Male,North,62,91.43,6210.3,One year,5,1,2023-04-12,0
CUST-001734,68,Female,West,62,42.2,2716.56,Month-to-month,0,2,2021-01-06,0
CUST-001735,65,Male,North,57,90.88,4716.24,Month-to-month,1,1,2022-05-05,0
CUST-001736,33,Female,West,36,99.65,3295.12,One year,2,1,2021-03-26,0
CUST-001737,53,Female,West,8,75.27,552.56,One year,0,1,2021-12-02,0
CUST-001738,25,Male,Central,1,65.59,71.53,Month-to-month,1,3,2021-04-05,1
CUST-001739,43,Female,East,15,80.01,1244.33,One year,1,4,2024-07-23,0
CUST-001740,51,Female,South,31,15.0,458.27,Month-to-month,3,2,2023-12-17,0
CUST-001741,62,Female,Central,53,77.56,,Month-to-month,1,5,2024-07-22,0
CUST-001742,24,Male,East,33,67.17,2382.25,One year,1,2,2023-08-15,0
CUST-001743,72,Female,West,2,68.73,129.26,One year,0,4,2022-11-26,0
CUST-001744,48,Female,North,15,87.66,1369.25,Two year,0,3,2021-09-01,1
CUST-001745,77,Male,West,70,68.13,5020.26,Month-to-month,2,4,2024-09-09,0
CUST-001746,53,Male,East,71,41.49,2824.81,Month-to-month,3,5,2024-07-08,0
CUST-001747,54,Female,South,27,66.46,1796.18,One year,4,5,2022-08-06,1
CUST-001748,64,Male,West,58,71.69,3927.66,Month-to-month,3,3,2021-11-12,0
CUST-001749,72,Male,North,52,72.87,3697.49,Month-to-month,2,5,2022-06-27,0
CUST-001750,28,Female,West,67,74.05,5422.89,One year,2,4,2022-07-06,0
CUST-001751,52,Male,Central,64,95.98,6380.0,Month-to-month,3,2,2024-07-07,0
CUST-001752,20,Male,East,45,42.85,2061.92,Month-to-month,0,5,2021-04-04,0
CUST-001753,49,Male,North,29,74.39,2174.83,Month-to-month,1,1,2023-06-06,0
CUST-001754,72,Male,East,45,102.25,4361.1,Two year,1,3,2023-12-12,0
CUST-001755,75,Male,East,23,26.63,638.57,Month-to-month,2,1,2023-12-04,1
CUST-001756,36,Female,East,25,74.49,1862.46,Month-to-month,2,4,2021-09-28,1
CUST-001757,43,Female,South,44,55.37,2278.82,Month-to-month,3,5,2022-08-01,0
CUST-001758,54,Female,West,41,60.73,2446.32,Month-to-month,3,5,2022-04-24,0
CUST-001759,44,Male,South,42,47.38,2043.63,Month-to-month,2,1,2022-07-24,0
CUST-001760,29,Male,East,28,65.76,1927.94,One year,1,2,2021-05-02,0
CUST-001761,38,Female,East,30,116.03,3302.14,Month-to-month,3,2,2021-04-27,0
CUST-001762,45,Male,West,1,38.39,41.28,Month-to-month,2,1,2021-02-03,1
CUST-001763,52,Female,West,43,40.76,1710.46,Month-to-month,0,3,2024-09-15,0
CUST-001764,79,Male,Central,41,37.45,1465.17,Month-to-month,2,1,2022-08-07,1
CUST-001765,54,Female,West,67,113.19,7121.3,Month-to-month,1,4,2021-11-16,0
CUST-001766,43,Female,West,36,58.44,2231.83,One year,1,3,2024-01-22,0
CUST-001767,62,Female,Central,34,69.36,2289.46,One year,0,3,2022-11-23,1
CUST-001768,69,Male,South,5,59.93,298.66,One year,1,5,2022-05-26,0
CUST-001769,46,Male,South,14,46.39,613.46,Month-to-month,2,4,2021-06-10,0
CUST-001770,50,Female,East,25,64.12,1662.66,Two year,2,2,2022-06-25,1
CUST-001771,32,Male,East,27,131.46,3748.92,One year,3,3,2023-06-25,0
CUST-001772,75,Female,West,26,104.8,2637.29,Month-to-month,1,5,2023-05-23,1
CUST-001773,76,Male,North,28,48.68,1484.37,Month-to-month,1,5,2022-07-02,0
CUST-001774,29,Female,North,55,86.19,4295.43,One year,2,4,2023-05-09,0
CUST-001775,41,Male,West,10,49.21,455.97,Month-to-month,1,1,2023-12-11,1
CUST-001776,36,Female,Central,24,25.59,625.07,Month-to-month,2,3,2024-07-26,0
CUST-001777,79,Female,South,12,95.49,1192.04,One year,6,5,2023-01-10,0
CUST-001778,22,Female,South,22,99.0,2069.4,Month-to-month,2,1,2021-11-15,1
CUST-001779,31,Male,East,49,96.15,4762.3,Two year,1,3,2021-07-01,0
CUST-001780,39,Male,East,4,58.25,224.54,Month-to-month,3,3,2021-08-09,1
CUST-001781,55,Male,North,25,65.83,1663.55,Month-to-month,1,2,2021-01-16,0
CUST-001782,34,Female,East,2,88.74,183.14,Month-to-month,2,2,2023-02-21,1
CUST-001783,53,Male,Central,68,79.79,5938.78,Month-to-month,3,5,2021-10-25,0
CUST-001784,68,Female,West,52,60.16,3100.6,Two year,1,3,2021-11-13,1
CUST-001785,73,Male,Central,18,29.52,547.11,Two year,1,5,2023-10-12,0
CUST-001786,24,Male,West,15,72.85,1109.81,Two year,0,3,2022-03-24,0
CUST-001787,27,Female,Central,8,96.98,747.53,Month-to-month,1,5,2024-03-05,0
CUST-001788,24,Male,South,34,40.06,1294.77,Month-to-month,2,4,2021-07-11,1
CUST-001789,78,Male,North,54,85.97,5095.36,Month-to-month,4,5,2022-04-23,0
CUST-001790,61,Female,North,42,78.29,3095.4,Month-to-month,1,2,2021-03-14,0
CUST-001791,53,Female,Central,63,88.75,5915.85,Two year,1,2,2023-01-21,0
CUST-001792,70,Female,West,25,91.8,2132.78,Month-to-month,2,1,2021-06-24,0
CUST-001793,57,Female,South,20,52.64,1116.88,Month-to-month,1,2,2021-12-03,0
CUST-001794,33,Female,Central,34,29.58,942.51,Month-to-month,2,1,2023-10-27,1
CUST-001795,52,Female,South,15,56.66,929.31,One year,3,1,2024-05-17,1
CUST-001796,65,Male,East,70,92.23,6696.25,Month-to-month,2,2,2023-02-03,0
CUST-001797,20,Male,South,14,56.45,725.51,One year,0,5,2024-09-13,0
CUST-001798,58,Male,North,34,52.65,1859.26,One year,1,2,2023-11-26,0
CUST-001799,51,Female,South,38,24.47,949.13,Two year,1,5,2023-11-21,0
CUST-001800,22,Female,South,5,113.82,550.61,Month-to-month,3,5,2024-10-18,0
CUST-001801,35,Male,East,34,90.64,2934.29,Month-to-month,0,5,2021-05-05,0
CUST-001802,48,Female,North,33,89.25,3074.11,Month-to-month,5,3,2021-11-22,1
CUST-001803,40,Male,South,19,94.19,1876.0,Two year,1,5,2022-09-04,0
CUST-001804,37,Female,East,10,84.42,815.03,Two year,3,3,2023-05-16,0
CUST-001805,61,Female,South,4,63.89,274.79,One year,4,4,2024-10-18,1
CUST-001806,45,Female,West,1,65.91,62.86,Month-to-month,3,5,2021-05-19,1
CUST-001807,51,Female,West,35,59.31,1897.27,Month-to-month,3,1,2021-11-18,0
CUST-001808,71,Female,Central,7,135.87,970.09,One year,3,1,2022-02-22,1
CUST-001809,24,Male,Central,69,83.9,5334.16,Month-to-month,2,1,2023-07-28,0
CUST-001810,42,Male,South,18,58.4,1004.25,One year,2,4,2024-08-25,0
CUST-001811,22,Female,West,47,81.64,3842.59,Two year,1,3,2024-08-06,0
CUST-001812,80,Male,West,48,44.73,2055.3,Month-to-month,1,2,2023-11-13,0
CUST-001813,30,Male,East,36,107.61,3653.14,Month-to-month,0,4,2023-12-19,1
CUST-001814,72,Male,West,63,53.47,3505.5,Month-to-month,1,1,2022-08-05,0
CUST-001815,30,Female,North,8,82.53,666.45,Month-to-month,3,1,2023-05-03,1
CUST-001816,39,Female,South,17,96.65,1754.7,One year,3,3,2021-08-28,1
CUST-001817,58,Female,Central,18,79.62,1456.45,Month-to-month,1,5,2022-12-11,0
CUST-001818,73,Female,Central,10,72.36,721.2,Month-to-month,1,4,2022-02-14,0
CUST-001819,29,Female,North,21,70.27,,Month-to-month,0,4,2024-07-24,1
CUST-001820,32,Female,East,23,68.59,1669.72,Month-to-month,0,4,2022-05-30,0
CUST-001821,77,Female,South,55,55.58,2871.57,One year,1,2,2022-07-07,0
CUST-001822,39,Male,North,22,58.76,1226.07,One year,4,3,2022-07-18,0
CUST-001823,32,Female,North,63,106.99,7200.86,Month-to-month,2,5,2024-06-15,0
CUST-001824,67,Male,East,55,67.29,3879.48,Month-to-month,3,4,2024-07-29,0
CUST-001825,24,Female,West,65,50.36,3347.3,Month-to-month,1,3,2022-08-27,0
CUST-001826,76,Female,East,8,57.09,414.6,Month-to-month,3,1,2024-10-25,1
CUST-001827,76,Female,South,70,97.51,6316.85,Month-to-month,3,4,2023-11-26,0
CUST-001828,75,Female,West,44,86.89,3823.13,Two year,1,2,2024-03-31,1
CUST-001829,37,Female,West,70,84.01,6170.43,Month-to-month,3,2,2024-07-05,0
CUST-001830,25,Female,Central,26,63.56,1640.69,Month-to-month,2,4,2022-04-11,0
CUST-001831,46,Male,South,68,84.33,5180.83,Month-to-month,2,2,2023-02-10,0
CUST-001832,40,Male,South,42,53.91,2121.24,One year,2,3,2022-02-04,0
CUST-001833,82,Female,East,6,63.51,387.83,Month-to-month,4,1,2022-03-10,1
CUST-001834,60,Female,East,30,94.25,2937.33,Two year,3,1,2022-10-13,0
CUST-001835,81,Male,East,10,91.86,832.88,Month-to-month,2,3,2021-03-13,1
CUST-001836,68,Female,Central,67,45.45,2767.03,Two year,1,5,2021-10-29,0
CUST-001837,65,Female,North,22,48.61,1018.37,One year,3,4,2024-02-07,0
CUST-001838,25,Female,East,16,72.72,1066.6,Month-to-month,1,3,2021-08-21,1
CUST-001839,22,Male,East,40,113.15,4563.97,Month-to-month,2,5,2023-05-21,0
CUST-001840,21,Female,South,31,22.11,633.83,Month-to-month,3,2,2023-12-08,0
CUST-001841,57,Male,West,7,76.96,554.69,Two year,3,5,2022-01-04,1
CUST-001842,31,Male,Central,58,35.6,2179.28,Two year,2,3,2022-10-04,0
CUST-001843,84,Female,East,61,54.14,3613.32,Month-to-month,0,1,2024-05-13,0
CUST-001844,26,Female,North,53,60.89,3516.59,Month-to-month,1,1,2024-03-15,1
CUST-001845,81,Male,North,44,59.49,2498.91,Month-to-month,6,5,2024-07-12,0
CUST-001846,62,Male,East,29,56.66,1488.49,Month-to-month,1,4,2023-05-30,0
CUST-001847,25,Male,West,39,70.18,,One year,2,1,2024-05-27,0
CUST-001848,21,Female,South,37,56.62,2182.29,Month-to-month,2,5,2022-07-12,0
CUST-001849,44,Female,South,12,33.44,365.95,Month-to-month,1,1,2023-04-23,0
CUST-001850,40,Male,Central,6,89.5,521.93,Two year,2,2,2023-07-24,1
CUST-001851,39,Male,North,18,88.82,1534.18,One year,2,4,2024-09-29,0
CUST-001852,53,Female,North,33,91.08,,One year,2,1,2022-05-31,0
CUST-001853,26,Male,North,12,31.48,393.33,Month-to-month,1,5,2024-05-09,1
CUST-001854,26,Male,Central,8,77.47,639.48,Two year,2,4,2022-12-15,1
CUST-001855,64,Male,East,61,86.9,5338.53,One year,3,5,2021-05-26,0
CUST-001856,84,Female,North,27,44.22,1292.03,Month-to-month,0,5,2023-07-07,0
CUST-001857,36,Male,South,42,70.23,2715.54,Month-to-month,3,5,2024-10-05,0
CUST-001858,80,Male,Central,38,67.09,2370.8,Two year,2,2,2022-09-27,0
CUST-001859,41,Male,West,53,116.05,6007.28,Month-to-month,2,2,2023-02-08,0
CUST-001860,40,Male,South,53,118.11,,Two year,1,2,2024-07-22,0
CUST-001861,24,Male,South,22,28.39,635.08,One year,1,1,2024-07-12,1
CUST-001862,46,Male,North,61,132.35,7385.57,One year,2,4,2022-07-15,0
CUST-001863,51,Male,West,27,47.12,1388.89,One year,3,1,2023-12-01,0
CUST-001864,62,Male,North,60,94.52,5450.1,Two year,1,3,2023-06-03,0
CUST-001865,28,Male,South,29,94.26,2656.44,Month-to-month,2,3,2023-06-26,0
CUST-001866,30,Female,South,8,45.11,369.8,Month-to-month,1,3,2023-10-06,0
CUST-001867,46,Male,West,54,82.33,4841.65,One year,3,3,2022-04-03,0
CUST-001868,22,Female,West,3,67.31,208.5,Month-to-month,2,2,2022-03-03,1
CUST-001869,27,Female,West,55,83.86,5031.81,One year,0,1,2021-02-07,0
CUST-001870,60,Female,South,4,75.77,284.14,One year,4,5,2024-04-13,1
CUST-001871,81,Female,South,15,99.91,1534.26,Month-to-month,2,3,2022-01-23,0
CUST-001872,56,Female,South,43,71.88,3294.14,One year,2,3,2023-08-02,0
CUST-001873,27,Male,North,67,65.8,4416.56,Month-to-month,1,3,2023-08-19,0
CUST-001874,84,Male,West,30,97.4,2841.45,Two year,3,2,2023-09-12,1
CUST-001875,52,Male,East,9,84.51,834.33,Month-to-month,3,4,2024-04-23,0
CUST-001876,66,Female,East,17,88.3,1393.32,One year,0,2,2024-04-30,0
CUST-001877,31,Female,Central,64,53.39,3356.09,Two year,2,3,2021-01-04,0
CUST-001878,56,Female,North,52,43.87,2451.59,Month-to-month,6,5,2024-03-22,0
CUST-001879,23,Female,Central,8,55.81,482.24,Month-to-month,3,2,2021-10-19,1
CUST-001880,59,Male,West,28,54.48,1672.0,Month-to-month,2,4,2023-06-23,1
CUST-001881,31,Male,South,19,89.65,1834.46,One year,2,4,2023-08-01,1
CUST-001882,78,Male,West,13,94.4,1116.99,Month-to-month,1,1,2021-03-17,1
CUST-001883,21,Male,West,61,66.12,4380.0,Month-to-month,0,4,2022-02-02,0
CUST-001884,61,Female,South,44,105.77,4587.02,Two year,4,5,2024-06-28,0
CUST-001885,27,Male,South,13,104.21,1395.81,Month-to-month,1,2,2021-07-18,0
CUST-001886,64,Female,Central,47,76.08,3500.15,Month-to-month,2,5,2021-11-21,0
CUST-001887,51,Female,North,30,49.45,1576.57,One year,2,1,2021-04-25,1
CUST-001888,82,Male,North,5,109.38,555.2,Month-to-month,1,1,2021-08-22,0
CUST-001889,61,Female,West,32,68.47,2342.46,Month-to-month,4,5,2023-06-13,0
CUST-001890,42,Male,Central,14,73.15,961.38,Two year,1,5,2024-03-23,0
CUST-001891,23,Female,East,18,61.51,1037.42,One year,4,4,2023-04-13,0
CUST-001892,57,Female,North,63,47.76,2973.0,Month-to-month,0,4,2022-02-03,0
CUST-001893,47,Male,East,51,33.28,1529.16,One year,3,2,2024-04-17,0
CUST-001894,21,Female,South,10,85.82,891.3,Month-to-month,3,3,2022-05-30,1
CUST-001895,56,Male,Central,61,50.41,2949.58,Month-to-month,2,3,2022-03-17,0
CUST-001896,32,Female,West,41,146.49,6074.92,One year,4,1,2022-12-09,0
CUST-001897,33,Male,South,63,42.85,2467.39,Month-to-month,4,3,2021-07-11,0
CUST-001898,18,Male,West,54,38.57,1945.58,Month-to-month,5,1,2022-05-14,1
CUST-001899,42,Male,West,25,82.75,2119.58,Two year,5,1,2024-01-24,1
CUST-001900,32,Male,West,38,108.23,3952.89,Month-to-month,3,1,2023-05-02,1
CUST-001901,22,Male,South,38,71.61,2565.92,Month-to-month,1,1,2024-10-15,0
CUST-001902,47,Female,East,52,84.31,4146.37,Month-to-month,1,1,2023-12-22,0
CUST-001903,32,Female,North,18,23.91,405.83,One year,2,5,2022-05-20,0
CUST-001904,26,Female,East,24,53.06,1304.73,One year,0,5,2023-12-10,0
CUST-001905,49,Male,South,18,43.16,725.25,Two year,3,3,2024-04-26,1
CUST-001906,22,Male,East,22,22.62,483.98,Month-to-month,1,2,2023-06-03,1
CUST-001907,84,Female,Central,12,72.92,907.92,One year,0,1,2023-12-04,0
CUST-001908,49,Male,Central,3,15.0,45.12,One year,2,5,2022-12-06,0
CUST-001909,84,Male,East,67,36.95,2523.82,Month-to-month,3,4,2024-06-30,0
CUST-001910,77,Male,West,6,56.57,322.51,Month-to-month,1,4,2021-11-29,1
CUST-001911,83,Male,North,64,49.22,3422.7,Two year,4,3,2022-08-18,0
CUST-001912,54,Male,East,1,79.91,78.53,Month-to-month,1,1,2021-12-22,1
CUST-001913,46,Female,West,56,77.64,4162.59,One year,2,4,2021-05-22,0
CUST-001914,66,Male,West,24,92.34,2395.37,Month-to-month,3,3,2023-05-13,0
CUST-001915,23,Female,Central,37,88.81,3388.03,Month-to-month,2,2,2021-06-15,0
CUST-001916,74,Male,East,21,98.52,2116.07,Two year,1,2,2021-11-13,0
CUST-001917,39,Male,Central,35,69.95,2637.61,Two year,3,1,2023-12-05,0
CUST-001918,18,Female,Central,33,77.59,2334.4,Month-to-month,3,5,2021-12-04,0
CUST-001919,33,Female,East,38,82.79,3358.49,One year,2,1,2024-04-23,0
CUST-001920,34,Male,North,28,73.54,2132.37,Month-to-month,1,5,2021-03-10,0
CUST-001921,18,Male,South,39,60.07,2277.13,One year,5,5,2022-10-02,0
CUST-001922,62,Female,West,59,61.69,,Month-to-month,2,1,2021-04-05,1
CUST-001923,24,Male,East,31,49.56,1414.93,Month-to-month,0,4,2021-03-25,0
CUST-001924,74,Female,Central,26,80.54,2278.77,Month-to-month,1,1,2024-01-13,1
CUST-001925,48,Male,Central,10,67.65,628.05,Month-to-month,3,5,2021-04-04,1
CUST-001926,66,Female,North,26,53.42,1322.1,Month-to-month,3,3,2024-06-03,1
CUST-001927,40,Male,Central,9,53.44,,Month-to-month,3,1,2023-04-19,1
CUST-001928,26,Female,South,13,39.74,538.33,Two year,3,4,2022-11-07,0
CUST-001929,30,Female,Central,68,94.47,5988.12,Month-to-month,2,4,2024-07-10,0
CUST-001930,61,Male,East,7,71.97,535.44,Month-to-month,4,5,2022-06-27,1
CUST-001931,65,Male,East,35,48.43,1698.54,Month-to-month,1,3,2022-07-14,0
CUST-001932,35,Female,North,60,90.21,5789.81,One year,5,5,2022-07-28,0
CUST-001933,41,Female,North,68,55.99,3493.05,Month-to-month,0,4,2023-06-30,0
CUST-001934,81,Male,East,11,34.84,348.2,Month-to-month,2,3,2024-04-01,0
